,beginning_day,beginning_month,beginning_year,MSSHF,SH,t2m,TCC,tp,UW,VW,msl,z
5747,26,09,1994,-1.1547856614854586,0.0007605412696095704,283.2736899078369,0.7249607865227593,48.99382519721985,7.283054175525241,-0.9857992212295508,101.66794164258424,4136.638037638874
5749,28,09,1994,0.36479071519639905,0.0007242999633338816,282.9641732659234,0.7153790618896484,56.02112174034119,7.5504572295506795,-0.4755350663714915,125.80530843804372,3585.3724789447265
5750,29,09,1994,1.1248009735107438,0.0007193533911275759,282.8041880466037,0.7208575168185765,68.26313471794128,7.878133491834005,-0.42886601371764904,130.123855056856,3315.6729695429426
5751,30,09,1994,2.5531448950873497,0.0007372953005286844,282.8090040859646,0.7232871789720324,82.65886616706848,8.378214876344469,-0.45189442102643945,131.13663973491649,3072.498485482891
5752,01,10,1994,4.618339923434789,0.0007240013711661151,282.8031088253445,0.7202074061923558,95.23476052284241,9.060566788842944,0.1488090004603092,129.57979688965494,2847.8489475354463
5753,02,10,1994,5.520224704657662,0.0007089116897565167,282.6999103851319,0.6976855253855389,92.66743969917297,9.56367770438724,0.024283910836116238,127.53302800003969,2638.895951131852
5756,05,10,1994,8.47498291252984,0.0007482791978097036,282.89310105116107,0.6958564527723524,74.82170605659485,8.71126287634108,2.384388004387752,128.9684010150482,2023.503957156141
5757,06,10,1994,8.973839170667862,0.0007453443025873437,282.9502802266439,0.6956235596974693,75.03316473960876,8.610880718506708,3.606920139863759,132.81963133976,1787.843388092069
5760,09,10,1994,9.870284238688152,0.0007572751478791463,283.067088611179,0.7091944446563722,75.8633918762207,8.215524239391751,6.009008091523914,139.26055073704327,941.7672714879743
5762,11,10,1994,10.345774782307945,0.0008114255017554267,283.03743120422365,0.7197211754269071,85.53798770904541,8.014672385703193,6.815861818716263,148.5492532377225,390.3790746467685
5763,12,10,1994,10.798955813598635,0.000817617813779139,283.0604301883274,0.7361976192898221,86.81495904922485,8.201840155771045,6.773089600499474,155.48244089053279,137.6162397605366
5765,14,10,1994,11.886324852837458,0.0008751838248332812,283.06688694233367,0.7951932270473905,93.13942766189575,9.057428468174404,6.232681208335031,166.90818747086007,-317.66505108483096
5766,15,10,1994,14.073186669582793,0.0009149418994574362,283.18510931625366,0.810488230641683,100.10491752624512,10.04899769306183,6.39596005427043,172.82208781169163,-504.4381574966042
5767,16,10,1994,15.981025148518881,0.000899372429465782,283.2579919317457,0.7937396024915908,101.59556579589844,10.959326945092945,6.566048687468637,176.41441600324555,-655.7849254390044
5768,17,10,1994,17.033617353990344,0.000890916411620593,283.35525079845854,0.7886388929578992,102.37502813339233,11.399509635904101,6.668526829232112,177.49593855326384,-800.9716826078436
5769,18,10,1994,18.215110506184896,0.0008942573048674604,283.4937037128873,0.7968127501593697,109.66389846801758,12.200319998508029,6.079098741955231,178.60227027908735,-977.6860491524105
5771,20,10,1994,19.261979661051438,0.0009002471465917552,283.65850116496614,0.8097290830824111,120.5077576637268,13.64038215821584,4.011835977427167,174.5332156480572,-1360.1668806158798
5772,21,10,1994,20.151871309407554,0.000899648739046097,283.7762236842261,0.8131220652686226,120.85964775085449,14.764020817777846,3.437604909812082,173.47146529534317,-1533.6504655860767
5773,22,10,1994,19.186927162339952,0.0008983331365915646,283.6411326767392,0.8117090000576445,117.84963655471802,14.77673186293708,2.7632191179275543,176.6785339721076,-1682.7128359342898
5774,23,10,1994,18.09653050198025,0.0008847729088659738,283.4960021483103,0.8152346680111356,114.20444393157959,14.333076841820612,2.3868280862596327,179.26983467899308,-1854.2614112935335
5775,24,10,1994,18.1688006696913,0.0008837671509943902,283.5172377416399,0.819614365556505,112.10254716873169,14.246281340641445,2.2060409700393704,177.112218491669,-2053.723401338898
5776,25,10,1994,18.077016182115347,0.0008867758251228022,283.5232465910594,0.8161798944685194,106.48386716842651,14.48840108244154,1.4979900352901911,171.0055565251552,-2250.388319051915
5777,26,10,1994,17.739791874525284,0.0009048825301194787,283.52065609321596,0.8212621908399794,98.64985132217407,14.453519238238865,0.8076571013556616,164.09721048527882,-2459.2180787930274
5778,27,10,1994,17.473241996595597,0.0009169307872776901,283.62418165948657,0.8339083960215251,95.28717947006226,13.908742878256904,0.157256079037987,159.46059155525697,-2665.8652431914097
5779,28,10,1994,17.09945452270508,0.0009273517139884158,283.6906918029361,0.8506678643968371,91.94583177566528,13.543376717228359,0.08960125295851248,155.89787781657014,-2848.610391750599
5780,29,10,1994,16.47454762708876,0.0009086049587222685,283.6926053437127,0.8516843205769857,79.60707712173462,13.060607067214118,-0.05870373647477611,154.6265266850215,-2989.713720366422
5781,30,10,1994,15.060256305609812,0.0008526944953758477,283.4487255019294,0.8481787461598713,65.10674095153809,12.006181464703877,-0.1862434345457261,156.89227592752994,-3140.0453551548094
5782,31,10,1994,12.752254605102541,0.0008178240753429336,283.18030227940875,0.8463350632985432,50.59832048416138,10.654751410230002,-0.3912592182583251,162.02095116523844,-3302.2372963255852
5783,01,11,1994,11.620636846923832,0.0008347824987777939,282.94681248274907,0.8570011683570015,49.90808439254761,9.669282716200087,-0.10371023339165306,169.2704710481194,-3448.445889239825
5784,02,11,1994,11.19289180874295,0.000835060118947432,282.77163358188204,0.8511239301045735,49.90750026702881,9.2422463880327,0.03734387616051838,177.52198426115982,-3600.4222754882835
5786,04,11,1994,12.484454710218644,0.0008020386256056011,282.58710868297146,0.8424588785383437,54.59489631652832,10.616360205586751,-0.20108302368587658,191.37143507239742,-3944.924575968722
5787,05,11,1994,13.11675162760417,0.0007627390842939412,282.4943615214454,0.8308120314280192,57.44726037979126,11.450329234483506,-0.6847063514709447,197.27049497671726,-4110.729595745814
5789,07,11,1994,15.678366706678606,0.0007168706674110164,282.28109231821696,0.8082460742102728,60.77869653701782,13.018191860071818,-1.2838447686089387,206.79575042053565,-4499.414233699549
5790,08,11,1994,17.600013539293077,0.00073294599795859,282.2450658045451,0.813012406539917,76.2213659286499,13.763526650471158,-1.0228695476743885,217.38532697082144,-4663.86672623051
5791,09,11,1994,17.961546912299262,0.0007077973842376889,282.1555448518541,0.8018556363847521,77.54784345626831,14.33995366505517,-1.3381102066251944,227.629928925471,-4819.956342855486
5792,10,11,1994,18.774463368055557,0.000720262384101381,282.0890702190823,0.8017035280439588,73.01655864715576,15.351547517395018,-1.9780835834715078,238.02505434328202,-4977.772584066835
5794,12,11,1994,21.580351783582902,0.0006886137118281707,282.27210548553467,0.7930779872894287,68.86456727981567,16.841870063379076,-2.0810230468749977,265.99493173281445,-5329.878358309003
5795,13,11,1994,21.672138771904837,0.0006629819737705399,282.2172152768029,0.789899781121148,73.11091661453247,17.400476013331946,-2.2932326324886723,277.0811680722727,-5528.286262528193
5797,15,11,1994,18.12729653896756,0.000619571458823432,281.5724245789422,0.7743704898410374,64.90026950836182,15.737728910827636,-3.5073932357576134,292.8400885025093,-6006.097281297032
5798,16,11,1994,17.770703083970815,0.0006247439155952053,281.41008327229815,0.7848931945376927,66.6461238861084,15.770567634518942,-3.69871249978807,305.5308690937575,-6272.662213782128
5799,17,11,1994,16.862529612562394,0.0006305153118800894,281.2522133538988,0.7871435242123074,59.44883728027344,15.391524855486553,-3.281201444986129,322.49940504688976,-6503.928382111779
5800,18,11,1994,16.594458952501085,0.0006116404335036425,281.16426630549967,0.7878344519297281,56.572439670562744,15.300633946524727,-1.623410951338872,342.59613767665934,-6721.7164637981
5801,19,11,1994,16.70556938340929,0.00057173757423632,280.975270484119,0.7693975490146213,54.58034896850586,15.302323888100519,-0.9987222018983608,365.17546220331707,-6949.119706946494
5802,20,11,1994,16.211422484673395,0.0005369640935903691,280.67832344262865,0.753040077887641,55.50811767578125,14.516934444999693,-1.2163942667643208,386.5028210787645,-7178.206154392939
5803,21,11,1994,16.054567069159614,0.0005120556921513425,280.4788443628523,0.7446595975240071,57.305129051208496,14.224223554208542,-1.4773988968955125,402.03666173179573,-7417.260736603562
5804,22,11,1994,16.299435902913412,0.0005104650613000458,280.2559398311615,0.7395389299180773,57.3884072303772,13.731119885423448,-2.2570306359185093,413.9556444952014,-7646.132039464364
5806,24,11,1994,14.45459092271593,0.0005041165817895489,279.43091328887937,0.7365559876335992,56.97223520278931,12.405835706392924,-2.299786650276182,437.3033001054187,-7971.8998586859425
5808,26,11,1994,14.167010292900935,0.00047893037395629613,278.8439677087996,0.7357715243021647,64.81457757949829,13.124721902974446,-1.1369698485056539,468.08893136934256,-8270.161357612393
5809,27,11,1994,16.12117664150662,0.000503537254128696,278.80353046913143,0.7360395273844401,85.50360250473022,14.092934383646648,-1.2720674297332741,486.4169268384337,-8449.50041482164
5810,28,11,1994,18.001527247111007,0.0005431648959312446,278.9008705341763,0.7371080172644721,93.35616207122803,14.657735974481371,-1.0674743770811272,504.86038846725353,-8669.965913435983
5811,29,11,1994,20.5897329220242,0.0005676243439549278,279.0371904743618,0.7381040918562148,106.36785173416138,15.629319075563219,-0.24231940371195268,520.3772159035339,-8887.184406944847
5812,30,11,1994,22.410922076755103,0.0005667560233525264,279.10958888778686,0.7371251585218642,110.37655830383301,16.408825474294026,-0.44097582410176384,534.5990438928307,-9079.142352090352
5814,02,12,1994,24.367095373196076,0.0005316331980235494,279.1894480989668,0.7439547785017225,115.52075481414795,17.523378125953677,-1.3596538208643574,553.4811936991774,-9448.082087451763
5815,03,12,1994,24.45775891011556,0.0005196697092842543,279.03817340638903,0.7499499986860487,116.02749109268188,17.06911698525747,-2.433599629190231,562.8686046600783,-9621.277027945745
5816,04,12,1994,22.62611069132487,0.000510428799170236,278.7438473179711,0.7400838837093777,113.63672637939453,15.669722250684101,-3.293451644092134,572.4898803302009,-9798.216044249044
5817,05,12,1994,21.186504204305017,0.0005068806497459604,278.36517087287905,0.7260114110734729,110.37471866607666,14.787853202268813,-3.7101609624650727,582.603604844315,-9970.425707821903
5818,06,12,1994,18.885116810099287,0.0005169143919934174,277.9955511517419,0.7338006171332465,110.80665636062622,14.122321150567796,-3.77319070648617,591.1743563377063,-10136.831846283207
5820,08,12,1994,14.698757563951283,0.0005031328675072081,277.3095721659342,0.7341411142137315,95.63951206207275,12.553549319881862,-5.3303877156151644,597.152502324759,-10529.827809140485
5821,09,12,1994,14.708418175252282,0.0005194700582627282,277.1527602550506,0.7416958859761557,96.47692108154297,12.19475550473531,-5.568705813831751,599.4026773194404,-10694.855311231977
5823,11,12,1994,15.792217259046769,0.0004962966729951114,276.82830351914305,0.7367277252197265,102.92104053497314,12.279286994425457,-6.7615815186182635,597.5985974607158,-10919.0996307335
5824,12,12,1994,15.770924796210398,0.000480614286054577,276.53640690455967,0.7211023241678874,104.00256586074829,11.750866049321495,-7.426301924006142,592.7768336024727,-11033.103358614904
5825,13,12,1994,16.63102183871799,0.0004691684968280318,276.3512342008379,0.7085826084984673,98.66777968406677,10.52899602868822,-8.20543433803982,586.6284690153885,-11157.560117327592
5826,14,12,1994,16.598035231526698,0.0004704697285559607,276.32163284929067,0.7293169710795085,98.49405789375305,10.081166765149435,-8.107160819562274,580.8872622386517,-11262.26198952018
5827,15,12,1994,17.597405018446185,0.00045956343285652874,276.4712306969537,0.7382974341074625,98.84156346321106,10.045978156110975,-8.068185931396483,576.3128214367916,-11330.116454736311
5828,16,12,1994,17.71716060892741,0.0004582950177701579,276.56251779929266,0.7434501541985405,97.01640677452087,9.578469590271844,-7.670815165286593,572.5764686795475,-11365.232838156637
5829,17,12,1994,18.329000826687285,0.0004434290918057211,276.54666095780266,0.726576943122016,96.9302089214325,9.41063127992418,-7.185568299696178,570.1593831288181,-11407.193506225918
5830,18,12,1994,20.086132696533202,0.00044750373608370514,276.53687979931306,0.7261979105207655,93.92533707618713,9.191746767192418,-7.0658285802841165,569.5279147875043,-11451.078187472494
5831,19,12,1994,20.8387496995714,0.0004635331270476248,276.55283267606103,0.7417802828470865,95.818110704422,9.034628533532885,-6.412460081884594,567.1251444942867,-11495.446800404858
5832,20,12,1994,21.564899776543516,0.00047602382515555695,276.58064959699846,0.7529480450524224,98.7632577419281,9.245662780465018,-5.861064539294771,563.5082040427133,-11547.233107064327
5833,21,12,1994,23.269660398695205,0.00048641549093820987,276.73671762652924,0.7604827593061659,98.73309350013733,9.66865564901564,-4.718484385002982,559.0777871186673,-11589.976791770672
5834,22,12,1994,24.249113713921442,0.0004956500477203918,276.8896096741994,0.7690142414516873,105.56543755531311,10.88384831835429,-3.6741791541417417,557.7569946201022,-11618.888782962054
5835,23,12,1994,26.08929117906359,0.000507711369621504,277.14505118531116,0.7697279838138157,124.61582827568054,12.85395918581221,-2.9617430553012403,559.956792801353,-11652.786887763694
5836,24,12,1994,28.14652347276476,0.0004966253399431884,277.45000939691334,0.7756307604047987,128.2940046787262,13.793152312808566,-2.773249720107182,558.4387437547982,-11706.206815041847
5837,25,12,1994,29.97899070943197,0.0004906295028234,277.6731437863668,0.7685272016313341,128.33554863929749,14.314213439835441,-3.106147206963431,553.6036536120452,-11751.987044459605
5838,26,12,1994,29.42837762620714,0.0005014383080378821,277.7385016665141,0.7700866766187879,131.01996445655823,14.536367983839247,-3.228284909587434,551.3994625106427,-11760.941329789408
5839,27,12,1994,29.125871120876738,0.0004775395412907301,277.66858417421975,0.7679663761138916,126.89118552207947,14.302414875857036,-2.8977051490571744,551.2806067534663,-11767.053996402054
5840,28,12,1994,27.57158557027181,0.00045324177370989927,277.38412924274866,0.7635556499905057,130.1977400779724,14.2545411389033,-3.3724838747236445,554.8894275209964,-11783.548563474349
5841,29,12,1994,26.824529473876954,0.0004340944468167309,277.30639001083375,0.7609541165245903,124.85100936889648,14.04385152460734,-3.926601357438827,561.4134244675182,-11791.703881413598
5842,30,12,1994,26.353119344075527,0.0004372282541477514,277.3243817768097,0.7644584046681723,129.8199601173401,14.11864807287852,-4.146094988293116,567.412812739985,-11791.689946430144
5843,31,12,1994,25.444802731662328,0.000434333719765305,277.26204777937994,0.7613530555725098,128.28637075424194,14.017806835916307,-4.571893199963038,574.8051794114507,-11792.131380029348
5844,01,01,1995,25.670301894802517,0.00046743794260653684,277.31431608560354,0.7708669539981419,126.57698917388916,14.142201012886895,-4.336449821260238,584.2323853185418,-11798.20962514424
5845,02,01,1995,25.931826210530605,0.000501342366876674,277.49427335955295,0.7836822253333197,132.33987474441528,15.227560178290473,-3.166469084930418,593.7378017313198,-11785.504684513704
